id,county,pool_name,address,city,zip,inspection_date,findings
8871,Fulton,Spalding Bridge (Outdoor Pool),47 SPALDING TRL N.E.,ATLANTA,30328,4/25/2012,Pool closed: NO
8872,Fulton,Spalding Bridge (Back Pool),47 SPALDING TRL N.E.,ATLANTA,30328,4/25/2012,Pool closed: NO
8873,Fulton,River Run Condominium Assoc. Inc.,9430 ROBERTS DR.,ATLANTA,30350,4/27/2012,Pool closed: NO
8874,Fulton,Roswell Springs Condos,102 WARM SPRINGS CIR.,ROSWELL,30075,4/27/2012,Pool closed: NO
8875,Fulton,Park Towers Spa,789 HAMMOND DR.,ATLANTA,30328,4/25/2012,Pool closed: YES
8876,Fulton,Crown Park (Outdoor Pool),1068 SASHA LN.,ROSWELL,30075,4/27/2012,Pool closed: NO
8877,Fulton,Park Towers (Outdoor Pool),789 HAMMOND DR.,ATLANTA,30328,4/25/2012,Pool closed: YES
8878,Fulton,Roswell Park (Wading Pool),10495 WOODSTOCK RD.,ROSWELL,30075,4/26/2012,Pool closed: NO
8879,Fulton,City of Roswell (Main) (Outdoor Pool),10495 WOODSTOCK RD.,ROSWELL,30075,4/26/2012,Pool closed: NO
8880,Fulton,Tara Townhouses (Outdoor Pool),3050 MARGARET MITCHELL DR.,ATLANTA,30327,4/27/2012,Pool closed: NO
8881,Fulton,River Terrace (Outdoor Pool),8855 TERRACE CLUB DR.,ROSWELL,30076,4/26/2012,Pool closed: NO
8882,Fulton,Rosewood Plantation (Outdoor Pool),4224 ROSWELL RD. N.W.,ATLANTA,30342,4/27/2012,Pool closed: NO
8883,Fulton,Laurels at Overlook Park,415 MORGAN FALLS RD.,ATLANTA,30350,4/26/2012,Pool closed: NO
8884,Fulton,Johnson Ferry Park (Outdoor Pool),1125 JOHNSON FERRY,ATLANTA,30319,4/27/2012,Pool closed: NO
8885,Fulton,Chastain Walk Condo. (Outdoor Pool),4300 ROSWELL RD. N.W.,ATLANTA,30342,4/27/2012,Pool closed: NO
8886,Fulton,Lexington Crossing (Outdoor Pool),200 BRANDYWINE CIR.,ATLANTA,30350,4/25/2012,Pool closed: YES
8887,Fulton,Wellington Buckhead (Outdoor Pool),3510 ROSWELL RD. N.W.,ATLANTA,30305,4/27/2012,Pool closed: NO
8888,Fulton,Capital City (Outdoor Pool),53 WEST BROOKHAVEN DR.,ATLANTA,30319,4/26/2012,Pool closed: NO
8889,Fulton,Cherokee Town Club Baby (Outdoor Pool),155 W. PACES FERRY RD. N.E.,ATLANTA,30363,4/26/2012,Pool closed: NO
8890,Fulton,Cherokee Town Club Upper (Outdoor Pool),155 W. PACES FERRY RD. N.W.,ATLANTA,30305,4/26/2012,Pool closed: NO
8891,Fulton,Ridgemere Outdoor Swimming Pool,5925 MITCHELL RD. N.W.,ATLANTA,30328,4/27/2012,Pool closed: NO
8892,Fulton,Stone Manor Condominiums (Outdoor Pool),6980 ROSWELL RD. N.E.,ATLANTA,30328,4/27/2012,Pool closed: NO
8893,Fulton,Hammond Hills (Wading Pool),555 GLEN FOREST RD. N.E.,ATLANTA,30358,4/27/2012,Pool closed: YES
8894,Fulton,The Hammonds Condo (Outdoor Pool),315 HILDERBRAND DR.,ATLANTA,30328,4/27/2012,Pool closed: NO
8895,Fulton,Shallowford Park (Outdoor Pool),930 OLD PARK CTR,ROSWELL,30075,4/27/2012,Pool closed: NO
8896,Fulton,Hammond Hills Pool Main,555 GLEN FOREST DR. N.E.,ATLANTA,30358,4/27/2012,Pool closed: YES
8897,Fulton,Oaks of Dunwoody (Outdoor Pool),6800 PEACHTREE DUNWOODY,ATLANTA,30328,4/30/2012,Pool closed: NO
8898,Fulton,Barrington Hills (Outdoor Pool),7740 ROSWELL RD.,ATLANTA,30350,4/27/2012,Pool closed: NO
8899,Fulton,Glenridge Commons (Outdoor Pool),6391 GLENRIDGE DR NW,ATLANTA,30328,4/27/2012,Pool closed: NO
8900,Fulton,Avalon Townhomes Pool,105 NORTH RIVER DR UNIT G,SANDY SPRINGS,30350,4/30/2012,Pool closed: NO
8901,Fulton,Ansley Place Apts.,100 GREYFIELD LN.,SANDY SPRINGS,30350,4/30/2012,Pool closed: NO
8902,Fulton,Central City Condominiums (Outdoor Pool),384 RALPH MCGILL BLVD.,ATLANTA,30312,4/26/2012,Pool closed: NO
8903,Fulton,Camden Midtown Atlanta,265 PONCE DE LEON AVE.,ATLANTA,30309,4/26/2012,Pool closed: NO
8904,Fulton,Defoor Village (Outdoor Pool),1224 DEFOOR VILLAGE CTR,ATLANTA,30318,4/26/2012,Pool closed: NO
8905,Fulton,Park Commons,180 PEYTON PL.,ATLANTA,30311,4/26/2012,Pool closed: NO
8906,Fulton,Country Club of Roswell Wading,2500 CLUB SPRINGS DR.,ROSWELL,30076,4/30/2012,Pool closed: NO
8907,Fulton,Country Club of Roswell Diving Pool,2500 CLUB SPRINGS DRIVE,ROSWELL,30076,4/30/2012,Pool closed: NO
8908,Fulton,Country Club of Roswell Pool,2500 CLUB SPRINGS DR.,ROSWELL,30076,4/30/2012,Pool closed: NO
8909,Fulton,Country Club of Roswell Slide Pool,2500 CLUB SPRINGS DR.,ROSWELL,30076,4/30/2012,Pool closed: NO
8910,Fulton,Northcliff (Outdoor Pool),2805 STONE GLEN CLOSE,ROSWELL,30076,4/30/2012,Pool closed: NO
8911,Fulton,Townview Station,300 DEERING,ATLANTA,30309,4/27/2012,Pool closed: NO
8912,Fulton,Hillside (Outdoor Pool),690 COURTENAY DR.,ATLANTA,30306,4/27/2012,Pool closed: NO
8913,Fulton,Luxe,222 12TH ST.,ATLANTA,30309,4/27/2012,Pool closed: NO
8914,Fulton,Harmony Peachtree Hills (Outdoor Pool),480 PEACHTREE HILLS AVE.,ATLANTA,30305,4/27/2012,Pool closed: NO
8915,Fulton,805 Peachtree Lofts,805 PEACHTREE ST. N.E.,ATLANTA,30308,4/27/2012,Pool closed: NO
8916,Fulton,Capital City Outdoor Wading,53 WEST BOOKHAVEN DR.,ATLANTA,30319,4/26/2012,Pool closed: NO
8917,Fulton,Sobu Flats (Outdoor Pool),374 E. PACES FERRY,ATLANTA,30305,4/25/2012,Pool closed: NO
8918,Fulton,The Richmond Apts. (Outdoor Pool),2921 LENOX RD. N.E.,ATLANTA,30324,4/30/2012,Pool closed: NO
8919,Fulton,Brickstone Heights (Outdoor Pool),150 BRICKSTONE DR.,ATLANTA,30339,4/30/2012,Pool closed: NO
8920,Fulton,Bethany Creek (Outdoor Pool),2000 NORTH BETHANY CREEK DR.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8921,Fulton,Westside Villas Townhome Assoc. Inc.,11249 MUSETTE CIR.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8922,Fulton,Hidden Lake (Outdoor Pool),8 MILL POND RD.,ROSWELL,30076,5/1/2012,Pool closed: NO
8923,Fulton,Crabappple Pointe,705 KENDERMERE PT,ROSWELL,30075,5/1/2012,Pool closed: NO
8924,Fulton,Danbury Park (Outdoor Pool),1010 BASCOMB FARM DR.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8925,Fulton,The Hermitage (Outdoor Pool),475 THE HERMITAGE DR.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8926,Fulton,Fairview (Outdoor Pool),13300 MORRIS RD.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8927,Fulton,Morris Lake (Outdoor Pool),3580 WENNINGTON TRCE,ALPHARETTA,30004,5/1/2012,Pool closed: YES
8928,Fulton,Life Time Athletic (Spa # 2),5580 ROSWELL RD.,ATLANTA,30342,4/20/2012,Pool closed: NO
8929,Fulton,Life Time Athletic (Spa # 1),5580 ROSWELL RD.,ATLANTA,30342,4/20/2012,Pool closed: NO
8930,Fulton,Windward Place-Whirlpool,3080 MARKET PLZ,ALPHARETTA,30005,4/27/2012,Pool closed: NO
8931,Fulton,Kimball Farms (Outdoor Pool),1255 SEALE DR.,ALPHARETTA,30202,4/27/2012,Pool closed: NO
8932,Fulton,Life Time Athletic (Lap Pool),5580 ROSWELL RD.,ATLANTA,30342,4/20/2012,Pool closed: NO
8933,Fulton,Kimball Farms (Wading Pool),1255 SEALE DR.,ALPHARETTA,30202,4/27/2012,Pool closed: NO
8934,Fulton,Randolph Hall (Outdoor Pool),5655 WAKE FOREST RUN,ALPHARETTA,30122,4/27/2012,Pool closed: NO
8935,Fulton,Park Brooke (Outdoor Pool),4185 PARK BROOKE DR.,ALPHARETTA,30022,4/30/2012,Pool closed: NO
8936,Fulton,Park Brooke (Wading Pool),4185 PARK BROOKE DR.,ALPHARETTA,30022,4/30/2012,Pool closed: NO
8937,Fulton,Courtyard Alpharetta,12655 DEERFIELD PKWY.,ALPHARETTA,30004,5/2/2012,Pool closed: NO
8938,Fulton,Oxford Mill (Outdoor Pool),10315 OXFORD MILL CIR.,ALPHARETTA,30022,4/30/2012,Pool closed: NO
8939,Fulton,Cambridge (Outdoor Pool),5950 MILLWICK DR.,ALPHARETTA,30202,4/30/2012,Pool closed: NO
8940,Fulton,Cambridge (Wading Pool),5950 MILLWICK DR.,ALPHARETTA,30202,4/30/2012,Pool closed: NO
8941,Fulton,Cambridge Outdoor Slide Pool,5950 MILLWICK DR.,ALPHARETTA,30202,4/30/2012,Pool closed: NO
8942,Fulton,Silver Ridge (Outdoor Pool),4805 AGATE DR.,ALPHARETTA,30202,4/30/2012,Pool closed: NO
8943,Fulton,Regency at Windward Square,13268 MARRYWOOD DR.,ALPHARETTA,30004,5/1/2012,Pool closed: NO
8944,Fulton,Windward Pointe (Outdoor Pool),2764 ASHLEIGH LN.,ALPHARETTA,30005,5/1/2012,Pool closed: NO
8945,Fulton,Fairfield Inn (Outdoor Pool),11385 HAYNES BRIDGE,ALPHARETTA,30009,5/1/2012,Pool closed: NO
8946,Fulton,Hillbrooke (Outdoor Pool),5450 NORTH HILLBROOKE,ALPHARETTA,30005,5/2/2012,Pool closed: NO
8947,Fulton,Hillbrooke (Wading Pool),5450 NORTH HILLBROOKE,ALPHARETTA,30005,5/1/2012,Pool closed: NO
8948,Fulton,Sugar Mill (Outdoor Pool),7095 SWEET CREEK RD.,DULUTH,30097,5/1/2012,Pool closed: NO
8949,Fulton,Sugar Mill (Wading Pool),7095 SWEET CREEK RD.,DULUTH,30097,5/1/2012,Pool closed: NO
8950,Fulton,Sugar Mill Slide Pool,7095 SWEET CREEK RD.,DULUTH,30097,5/1/2012,Pool closed: NO
8951,Fulton,Guilford Forest Clubhouse,4770 GUILFORD FOREST DR.,ATLANTA,30331,5/2/2012,Pool closed: NO
8952,Fulton,Fairfield Inn (Outdoor Pool),11385 HAYNES BRIDGE,ALPHARETTA,30009,5/2/2012,Pool closed: NO
8953,Fulton,Guilford Forest (Outdoor Pool),4770 GUILFORD FOREST DR.,ATLANTA,30331,5/2/2012,Pool closed: NO
8954,Fulton,Regency Oaks Clubhouse Slide Pool,3440 WALNUT RIDGE,ATLANTA,30349,5/2/2012,Pool closed: NO
8955,Fulton,Regency Oaks Clubhouse (Outdoor Pool),3440 WALNUT RIDGE,ATLANTA,30349,5/2/2012,Pool closed: NO
8956,Fulton,Regency Oaks Clubhouse (Wading Pool),3440 WALNUT RIDGE,ATLANTA,30349,5/2/2012,Pool closed: NO
8957,Fulton,Birkdale (Outdoor Pool),205 WEBLEY LN.,ALPHARETTA,30022,5/2/2012,Pool closed: NO
8958,Fulton,Airport Development LLC d/b/a Hilton Garden Inn,3437 BOBBY BROWN PKWY.,EAST POINT,30344,5/2/2012,Pool closed: NO
8959,Fulton,Glenwood Green Condominium (Outdoor Pool),951 GLENWOOD AVE.,ATLANTA,30316,5/2/2012,Pool closed: NO
8960,Fulton,Park Glen (Outdoor Pool) (Main),1155 PARK GLENN DR.,ALPHARETTA,30005,5/2/2012,Pool closed: NO
8961,Fulton,Cascade Subdivision (Outdoor Pool),1352 VICTORIA FALLS CTR,ATLANTA,30311,5/2/2012,Pool closed: NO
8962,Fulton,Park Glen Outdoor (Wading Pool),1155 PARK GLENN DR.,ALPHARETTA,30005,5/2/2012,Pool closed: NO
8963,Fulton,Gates at Johns Creek,11351 GATES TERRACE,JOHNS CREEK,30097,5/2/2012,Pool closed: NO
8964,Fulton,M-Street Apts. Pool (Outdoor),950 MARIETTA ST.,ATLANTA,30318,4/30/2012,Pool closed: NO
8965,Fulton,Midtown West (Outdoor Pool),2108 BOLTON DR NW,ATLANTA,30318,4/30/2012,Pool closed: NO
8966,Fulton,Fernwood Apts. (Outdoor Pool),1760 NORTHSIDE DR NW,ATLANTA,30318,4/30/2012,Pool closed: NO
8967,Fulton,Cornerstone Village Condominiums,800 PEACHTREE ST.,ATLANTA,30308,5/1/2012,Pool closed: NO
8968,Fulton,Ansley Parkside Pool,1687 MONROE DR.,ATLANTA,30324,5/1/2012,Pool closed: NO
8969,Fulton,905 Juniper Condominium Whirlpool,905 JUNIPER ST.,ATLANTA,30309,5/1/2012,Pool closed: NO
8970,Fulton,905 Juniper Street (Outdoor Pool),905 JUNIPER ST.,ATLANTA,30309,5/1/2012,Pool closed: NO
8971,Fulton,1660 Peachtree Apts.,1660 PEACHTREE ST.,ATLANTA,30309,5/1/2012,Pool closed: NO
8972,Fulton,Olde Ivy Square (Outdoor Pool),70 OLD IVY RD. N.E.,ATLANTA,30342,5/2/2012,Pool closed: NO
8973,Fulton,Garden Hills Park (Outdoor Pool),335 PINETREE DR. N.E.,ATLANTA,30329,5/2/2012,Pool closed: NO
8974,Fulton,Garden Hills (Wading Pool),335 PINETREE DR.,ATLANTA,30329,5/1/2012,Pool closed: NO
8975,Fulton,The Belvedere Condominium (Outdoor Pool),560 DUTCH VALLEY RD.,ATLANTA,30324,5/1/2012,Pool closed: NO
8976,Fulton,The Park at Scott's Crossing,1620 HOLLYWOOD RD.,ATLANTA,30318,5/1/2012,Pool closed: NO
8977,Fulton,Hidden Forest Community,13340 MORRIS RD.,MILTON,30004,5/3/2012,Pool closed: NO
8978,Fulton,Woodlands at Webb Bridge,2925 WEBB BRIDGE RD.,ALPHARETTA,30009,5/3/2012,Pool closed: NO
8979,Fulton,The Ridge Club (Outdoor Pool),405 RAINBOW ROW CT.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
8980,Fulton,The Ridge Club (Wading Pool),405 RAINBOW ROW CT.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
8981,Fulton,Abbotts Run (Outdoor Pool),5905 ABBOTTS RUN TRL.,DULUTH,30097,5/3/2012,Pool closed: NO
8982,Fulton,Stoneridge,2350 GARNET AVE.,RIVERDALE,30296,5/3/2012,Pool closed: YES / Remarks: Pool is totaly destroyed. Must be renovated.
8983,Fulton,Brittany Park Outdoor Swimming Pool,6354 CELTIC DR.,ATLANTA,30331,5/3/2012,Pool closed: NO
8984,Fulton,Sandtown Center HOA (Wading Pool),1510 SANDBAY DR.,ATLANTA,30331,5/3/2012,Pool closed: NO
8985,Fulton,Sand Town Center HOA Inc. (Outdoor Pool),1510 SAND BAY DR.,ATLANTA,30331,5/3/2012,Pool closed: NO
8986,Fulton,Spalding Woods (Outdoor Pool),900 SPALDING DR N.E. N.E.,ATLANTA,30328,5/2/2012,Pool closed: NO
8987,Fulton,Highgate (Outdoor Pool),HIGHGATE MANOR RD.,JOHNS CREEK,30097,5/3/2012,Pool closed: NO
8988,Fulton,Wyndham Farms (Outdoor Pool),14375 WYNDHAM FARMS DR.,ALPHARETTA,30004,5/3/2012,Pool closed: NO
8989,Fulton,Enniskerry (Outdoor Pool),69 BRAY RD.,ALPHARETTA,30201,5/3/2012,Pool closed: NO
8990,Fulton,Fairmont (Outdoor Pool),3150 KEYINGHAM WAY,ALPHARETTA,30004,5/3/2012,Pool closed: NO
8991,Fulton,Bridgestone Farms (Outdoor Pool),4800 MORTON BRIDGE LN.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
8992,Fulton,Creekside Swim (Wading Pool),540 CALMWATER LN.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
8993,Fulton,Colonial Grand at Huntcliff,1500 HUNTCLIFF VILLAGE CT.,ATLANTA,30350,5/1/2012,Pool closed: YES
8994,Fulton,Creekside Swim (Outdoor Pool),540 CALMWATER LN.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
8995,Fulton,Sterling Heights (Outdoor Pool),STERLING CT.,ALPHARETTA,30201,5/3/2012,Pool closed: NO
8996,Fulton,Hamilton Commons (Outdoor Pool),300 HAMILTON PARK DR.,ROSWELL,30075,5/3/2012,Pool closed: NO
8997,Fulton,Studdiford (Wading Pool),1105 PINEBLOOM DR.,ROSWELL,30076,5/3/2012,Pool closed: NO
8998,Fulton,Studdiford (Outdoor Pool),1105 PINEBLOOM DR.,ROSWELL,30076,5/3/2012,Pool closed: NO
8999,Fulton,Hawthorne Gates (Outdoor Pool),7200 PEACHTREE DUNWOODY RD.,ATLANTA,30328,5/1/2012,Pool closed: YES
9000,Fulton,Wexford (Wading Pool),11995 WEXFORD CLUB DR.,ROSWELL,30075,5/3/2012,Pool closed: NO
9001,Fulton,Wexford (Outdoor Pool),11995 WEXFORD CLUB DR.,ROSWELL,30075,5/3/2012,Pool closed: NO
9002,Fulton,Nesbit Lakes (Outdoor Pool),9550 NESBIT LAKES DR.,ALPHARETTA,30202,5/3/2012,Pool closed: NO
9003,Fulton,Nesbit Lakes (Wading Pool),9550 NESBIT LAKES DR.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
9004,Fulton,Landing Masters (Outdoor Pool),101 QUAIL RD.,ROSWELL,30076,5/3/2012,Pool closed: NO
9005,Fulton,Oxford Lake (Outdoor Pool),720 OXFORD LAKE CT.,ALPHARETTA,30201,5/3/2012,Pool closed: NO
9006,Fulton,Chickering (Wading Pool),135 CHICKERING LAKE DR.,ROSWELL,30077,5/1/2012,Pool closed: YES
9007,Fulton,Chickering Outdoor Swimming Pool,135 CHICKERING LAKE DR.,ROSWELL,30077,5/1/2012,Pool closed: YES
9008,Fulton,Bluestone Lofts (Outdoor Pool),6105 BLUESTONE RD.,SANDY SPRINGS,30328,5/1/2012,Pool closed: NO / Remarks: Client understands to have depth markers replaced by 5/10/2012
9009,Fulton,Park Towers Spa,789 HAMMOND DR.,ATLANTA,30328,5/1/2012,Pool closed: NO
9010,Fulton,Park Towers (Outdoor Pool),789 HAMMOND DR.,ATLANTA,30328,5/1/2012,Pool closed: NO
9011,Fulton,Springside Park Condominiums,750 DALRYMPLE RD. N.E.,ATLANTA,30328,5/1/2012,Pool closed: NO
9012,Fulton,Spalding Woods (Wading Pool),900 SPALDING DR N.E.,ATLANTA,30328,5/2/2012,Pool closed: NO
9013,Fulton,Four Seasons (Outdoor Pool),8105 INNSBRUCK DR.,DUNWOODY,30350,5/2/2012,Pool closed: NO
9014,Fulton,Sable Pointe (Outdoor Pool),2520 NORTHWOOD DR.,ALPHARETTA,30004,5/2/2012,Pool closed: NO
9015,Fulton,Lexington Crossing (Outdoor Pool),200 BRANDYWINE CIR.,ATLANTA,30350,5/2/2012,Pool closed: NO
9016,Fulton,Roswell Station (Outdoor Pool),100 STATION PKWY.,ROSWELL,30075,5/2/2012,Pool closed: NO
9017,Fulton,Liberty Pool (Outdoor Pool),1600 LIBERTY LN.,ROSWELL,30075,5/2/2012,Pool closed: NO
9018,Fulton,Grogan's Bluff (Outdoor Pool),8130 GROGAN'S FERRY RD.,ATLANTA,30350,5/2/2012,Pool closed: YES
9019,Fulton,The Communities at Princeton Lakes (Wading Pool),3511 REDWINE PKWY.,ATLANTA,30331,5/2/2012,Pool closed: NO
9020,Fulton,The Communities at Princeton Lakes HOA,3511 REDWINE RD.,ATLANTA,30331,5/2/2012,Pool closed: NO
9021,Fulton,Bally Total Fitness (Women's Whirlpool),11060 ALPHARETTA HWY.,ROSWELL,30076,5/4/2012,Pool closed: YES
9022,Fulton,L.A. Fitness Pool,11060 ALPHARETTA HWY.,ROSWELL,30076,5/4/2012,Pool closed: NO
9023,Fulton,L.A. Fitness (Men's Whirlpool),11060 ALPHARETTA HWY.,ROSWELL,30076,5/4/2012,Pool closed: NO
9024,Fulton,Kimball Farms (Outdoor Pool),1255 SEALE DR.,ALPHARETTA,30202,5/4/2012,Pool closed: NO
9025,Fulton,Kimball Farms (Wading Pool),1255 SEALE DR.,ALPHARETTA,30202,5/4/2012,Pool closed: NO
9026,Fulton,Vinnings on The Chattahoochee Pool House,2142 JAMES JACKSON PKWY.,ATLANTA,30318,4/30/2012,Pool closed: NO
9027,Fulton,Country Club of The South-Outdoor,4100 OLD ALABAMA RD.,ALPHARETTA,30022,5/3/2012,Pool closed: NO
9028,Fulton,The Communities of Wellington (Outdoor Pool),11415 CROSSINGTON RD.,ALPHARETTA,30005,4/30/2012,Pool closed: NO
9029,Fulton,Villa at Buckhead Heights (Outdoor Pool),3435 KINGSBORO N.E.,ATLANTA,30326,5/2/2012,Pool closed: NO
9030,Fulton,Lakeshore Crossing (Outdoor Pool),100 LAKESHORE DR. N.E.,ATLANTA,30324,5/3/2012,Pool closed: NO
9031,Fulton,The Rocca at Piazza at Paces (Outdoor Pool),3280 NORTHSIDE PKWY.,ATLANTA,30327,5/2/2012,Pool closed: NO
9032,Fulton,The Communities of Wellington Spray Pool,11415 CROSSINGTON RD.,ALPHARETTA,30005,4/30/2012,Pool closed: NO
9033,Fulton,Residence Inn Buckhead (Main Pool),2960 PIEDMONT RD. N.E.,ATLANTA,30305,5/3/2012,Pool closed: NO
9034,Fulton,Freedom Lofts,821 RALPH MCGILL BLVD.,ATLANTA,30306,5/2/2012,Pool closed: NO
9035,Fulton,Amli Old 4th Ward Pool,525 GLEN IRIS DR.,ATLANTA,30308,5/2/2012,Pool closed: YES
9036,Fulton,Residence Inn Buckhead-Spa,2960 PIEDMONT,ATLANTA,30305,5/3/2012,Pool closed: NO
9037,Fulton,Piedmont Driving Club (Wading Pool),1215 PIEDMONT AVE. N.E.,ATLANTA,30309,5/3/2012,Pool closed: NO
9038,Fulton,Piedmont Driving Club Swimming Pool,1215 PIEDMONT AVE. N.E.,ATLANTA,30309,5/3/2012,Pool closed: NO
9039,Fulton,Parklane on Peachtree,2479 PEACHTREE RD.,ATLANTA,30305,5/4/2012,Pool closed: NO
9040,Fulton,Cotting Court (Outdoor Pool),77 PEACHTREE PLZ N.E.,ATLANTA,30309,5/3/2012,Pool closed: NO
9041,Fulton,Paces West (Outdoor Pool),1311 W. PACES FERRY RD.,ATLANTA,30327,5/4/2012,Pool closed: NO
9042,Fulton,Towne Place Suites,820 SIDNEY MARCUS BLVD.,ATLANTA,30324,4/13/2012,Pool closed: NO
9043,Fulton,Kimball Point Subdivision (Outdoor Pool),10945 KIMBALL CREST DR.,ALPHARETTA,30022,5/4/2012,Pool closed: YES
9044,Fulton,Oakmont (Outdoor Pool),100 OAKMONT CIR.,DULUTH,30097,5/4/2012,Pool closed: YES
9045,Fulton,YMCA-Ed Isakson Alpharetta (Outdoor Pool),3655 PRESTON RIDGE RD.,ALPHARETTA,30005,5/4/2012,Pool closed: YES
9046,Fulton,YMCA-Ed Isakson Alpharetta (Spray Pool),3655 PRESTON RIDGE RD.,ALPHARETTA,30005,5/4/2012,Pool closed: YES
9047,Fulton,Seven Oaks (Outdoor Pool),12275 SEVEN OAKS PKWY.,ALPHARETTA,30005,5/4/2012,Pool closed: YES
9048,Fulton,Grande Oaks at Old Roswell (Outdoor Pool),100 LEGACY OAKS CIR.,ROSWELL,30076,5/4/2012,Pool closed: NO
9049,Fulton,Glen Lake Luxury Apts.,6901 GLENLAKE PKWY.,ATLANTA,30328,5/4/2012,Pool closed: NO
9050,Fulton,Hawthorne Gates (Outdoor Pool),7200 PEACHTREE DUNWOODY RD.,ATLANTA,30328,5/4/2012,Pool closed: NO
9051,Fulton,Dunwoody Country Club (Outdoor Pool),1600 DUNWOODY CLUB DR.,ATLANTA,30350,5/3/2012,Pool closed: NO
9052,Fulton,Dunwoody Country Club (Wading Pool),1600 DUNWOODY CLUB DR.,DUNWOODY,30350,5/3/2012,Pool closed: NO
9053,Fulton,Dunwoody Country Club-Spray Pool,1600 DUNWOODY CLUB DR.,DUNWOODY,30350,5/3/2012,Pool closed: NO
9054,Fulton,Dunwoody Courtyards (Outdoor Pool),6873 PEACHTREE DUNWOODY RD.,ATLANTA,30328,5/3/2012,Pool closed: NO
9055,Fulton,Spalding Bridge (Back Pool),47 SPALDING TRL N.E.,ATLANTA,30328,5/3/2012,Pool closed: YES
9056,Fulton,Holcombs Pond Apts.,2745 HOLCOMB BRIDGE RD.,ALPHARETTA,30022,5/7/2012,Pool closed: YES
9057,Fulton,Alara Highland Park (Outdoor Pool),100 HIGHLAND PARK TRL.,DUNWOODY,30350,5/4/2012,Pool closed: YES
9058,Fulton,Seven Oaks Outdoor Slide Pool,12275 SEVEN OAKS PKWY.,JOHNS CREEK,30005,5/4/2012,Pool closed: YES
9059,Fulton,Crown Park (Outdoor Pool),1068 SASHA LN.,ROSWELL,30075,5/3/2012,Pool closed: YES
9060,Fulton,Litchfield 100-Outdoor,1060 COLD HARBOR DR.,ROSWELL,30075,5/7/2012,Pool closed: NO
9061,Fulton,Litchfield Hundred Homeowners Assoc.,1060 COLD HARBOR DR.,ROSWELL,30075,5/7/2012,Pool closed: NO
9062,Fulton,Morris Lake (Outdoor Pool),3580 WENNINGTON TRCE,ALPHARETTA,30004,5/4/2012,Pool closed: NO
9063,Fulton,Saddlebrook Forest (Outdoor Pool),725 SADDLEBROOK CLOSE RD.,ROSWELL,30075,5/4/2012,Pool closed: NO
9064,Fulton,North Farm (Outdoor Pool),320 SINGLETREE TRACE,ALPHARETTA,30004,5/4/2012,Pool closed: NO
9065,Fulton,Triple Crown (Outdoor Pool),14010 TRIPLE CROWN DR.,MILTON,30004,5/4/2012,Pool closed: NO
9066,Fulton,Triple Crown (Wading),14010 TRIPLE CROWN DR.,MILTON,30004,5/4/2012,Pool closed: NO
9067,Fulton,Taylor Glen (Outdoor Pool),400 TAYLOR GLEN DR.,ALPHARETTA,30004,5/4/2012,Pool closed: NO
9068,Fulton,Lakeside at Ansley (Outdoor Pool),105 ANSLEY WAY,ROSWELL,30075,5/7/2012,Pool closed: NO
9069,Fulton,Lakeside at Ansley (Wading Pool),107 ANSLEY WAY,ROSWELL,30075,5/7/2012,Pool closed: NO
9070,Fulton,Saddle Creek (Outdoor Pool),1465 MID BROADWELL RD.,ALPHARETTA,30004,5/7/2012,Pool closed: YES
9071,Fulton,The Hampshires,1708 HORSHAM TRL.,MILTON,30004,5/8/2012,Pool closed: NO
9072,Fulton,Highland Manor (Outdoor Pool),15890 MILTON POINT,ALPHARETTA,30004,5/8/2012,Pool closed: NO
9073,Fulton,Williamsburg (Outdoor Pool) House,2170 MONROE DR.,ALPHARETTA,30201,5/8/2012,Pool closed: NO
9074,Fulton,Wildwood Springs (Main Pool),11755 WILDWOOD SPRINGS DR.,ROSWELL,30075,5/8/2012,Pool closed: NO
9075,Fulton,Wildwood Springs (Wading Pool),11755 WILDWOOD SPRINGS DR.,ROSWELL,30075,5/8/2012,Pool closed: NO
9076,Fulton,Abbotts Pond (Outdoor Pool),11345 ST. PATRICE WAY,ALPHARETTA,30022,5/8/2012,Pool closed: NO
9077,Fulton,Cascading Creek HOA,2714 ELKMONT RIDGE,EAST POINT,30354,5/4/2012,Pool closed: NO
9078,Fulton,Duo Condominiums,425 CHAPEL ST.,ATLANTA,30313,5/7/2012,Pool closed: NO
9079,Fulton,Brickworks Condo Assoc. (Outdoor Pool),600 BRICKWORKS CIR.,ATLANTA,30307,5/7/2012,Pool closed: NO
9080,Fulton,Spire Condominiums,860 PEACHTREE ST.,ATLANTA,30308,5/7/2012,Pool closed: NO
9081,Fulton,Anatole HOA,2462 CAPELLA CIR.,ATLANTA,30331,5/8/2012,Pool closed: NO
